,Fecha,Caudal [m3/s]
1070,1976-05-06,7.88
1071,1976-05-07,9.19
1072,1976-05-08,11.1
1073,1976-05-09,16.48
1074,1976-05-10,15.64
1075,1976-05-11,7.66
1076,1976-05-12,7.22
1077,1976-05-13,6.9
1078,1976-05-14,7.27
1079,1976-05-15,8.86
1080,1976-05-16,6.93
1081,1976-05-17,8.46
1082,1976-05-18,12.16
1083,1976-05-19,16.48
1084,1976-05-20,11.17
1085,1976-05-21,7.06
1086,1976-05-22,9.98
1087,1976-05-23,8.92
1088,1976-05-24,11.12
1089,1976-05-25,11.14
1090,1976-05-26,6.86
1091,1976-05-27,6.96
1092,1976-05-28,6.48
1093,1976-05-29,6.21
1094,1976-05-30,7.26
1095,1976-05-31,14.03
1096,1976-06-01,6.58
1097,1976-06-02,6.12
1098,1976-06-03,7.6
1099,1976-06-04,16.35
1100,1976-06-05,10.9
1101,1976-06-06,9.52
1102,1976-06-07,9.05
1103,1976-06-08,11.11
1104,1976-06-09,8.99
1105,1976-06-10,7.34
1106,1976-06-11,9.04
1107,1976-06-12,12.36
1108,1976-06-13,7.19
1109,1976-06-14,10.49
1110,1976-06-15,14.21
1111,1976-06-16,15.26
1112,1976-06-17,7.33
1113,1976-06-18,6.62
1114,1976-06-19,6.31
1115,1976-06-20,6.33
1116,1976-06-21,6.47
1117,1976-06-22,5.94
1118,1976-06-23,6.13
1119,1976-06-24,5.93
1120,1976-06-25,7.71
1121,1976-06-26,9.43
1122,1976-06-27,7.39
1123,1976-06-28,13.0
1124,1976-06-29,9.67
1125,1976-06-30,9.92
1126,1976-07-01,6.02
1127,1976-07-02,5.63
1128,1976-07-03,5.41
1129,1976-07-04,9.12
1130,1976-07-05,7.41
1131,1976-07-06,5.64
1132,1976-07-07,5.22
1133,1976-07-08,5.17
1134,1976-07-09,5.08
1135,1976-07-10,5.17
1136,1976-07-11,5.02
1137,1976-07-12,4.99
1138,1976-07-13,4.79
1139,1976-07-14,4.61
1140,1976-07-15,4.57
1141,1976-07-16,4.56
1142,1976-07-17,4.67
1143,1976-07-18,4.4
1144,1976-07-19,4.43
1145,1976-07-20,4.3
1146,1976-07-21,4.15
1147,1976-07-22,4.69
1148,1976-07-23,4.26
1149,1976-07-24,4.16
1150,1976-07-25,5.2
1151,1976-07-26,4.63
1152,1976-07-27,4.16
1153,1976-07-28,4.02
1154,1976-07-29,3.94
1155,1976-07-30,3.88
1156,1976-07-31,3.72
1157,1976-08-01,3.93
1158,1976-08-02,5.87
1159,1976-08-03,3.97
1160,1976-08-04,4.31
1161,1976-08-05,4.16
1162,1976-08-06,4.05
1163,1976-08-07,3.77
1164,1976-08-08,3.98
1165,1976-08-09,6.32
1166,1976-08-10,5.43
1167,1976-08-11,8.17
1168,1976-08-12,10.32
1169,1976-08-13,7.25
1170,1976-08-14,7.7
1171,1976-08-15,7.94
1172,1976-08-16,4.89
1173,1976-08-17,4.72
1174,1976-08-18,4.38
1175,1976-08-19,4.19
1176,1976-08-20,11.72
1177,1976-08-21,4.87
1178,1976-08-22,4.37
1179,1976-08-23,5.02
1180,1976-08-24,5.02
1181,1976-08-25,6.29
1182,1976-08-26,8.14
1183,1976-08-27,14.96
1184,1976-08-28,10.05
1185,1976-08-29,5.48
1186,1976-08-30,4.92
1187,1976-08-31,4.58
1188,1976-09-01,4.44
1189,1976-09-02,4.33
1190,1976-09-03,4.14
1191,1976-09-04,4.85
1192,1976-09-05,4.54
1193,1976-09-06,6.68
1194,1976-09-07,5.19
1195,1976-09-08,4.16
1196,1976-09-09,3.99
1197,1976-09-10,4.15
1198,1976-09-11,3.75
1199,1976-09-12,3.75
1200,1976-09-13,3.69
1201,1976-09-14,4.12
1202,1976-09-15,3.6
1203,1976-09-16,3.55
1204,1976-09-17,3.55
1205,1976-09-18,3.76
1206,1976-09-19,4.12
1207,1976-09-20,4.63
1208,1976-09-21,5.92
1209,1976-09-22,3.98
1210,1976-09-23,4.71
1211,1976-09-24,6.38
1212,1976-09-25,4.56
1213,1976-09-26,6.78
1214,1976-09-27,9.15
1215,1976-09-28,8.23
1216,1976-09-29,5.99
1217,1976-09-30,6.5
1218,1976-10-01,5.87
1219,1976-10-02,7.98
1220,1976-10-03,10.62
1221,1976-10-04,13.62
1222,1976-10-05,11.02
1223,1976-10-06,6.5
1224,1976-10-07,6.37
1225,1976-10-08,6.2
1226,1976-10-09,6.33
1227,1976-10-10,6.86
1228,1976-10-11,31.1
1229,1976-10-12,10.16
1230,1976-10-13,7.96
1231,1976-10-14,13.57
1232,1976-10-15,7.66
1233,1976-10-16,6.67
1234,1976-10-17,6.19
1235,1976-10-18,7.46
1236,1976-10-19,7.23
1237,1976-10-20,6.26
1238,1976-10-21,6.81
1239,1976-10-22,9.66
1240,1976-10-23,6.93
1241,1976-10-24,7.94
1242,1976-10-25,16.27
1243,1976-10-26,15.7
1244,1976-10-27,9.49
1245,1976-10-28,7.96
1246,1976-10-29,9.84
1247,1976-10-30,9.9
1248,1976-10-31,8.39
1249,1976-11-01,10.39
1250,1976-11-02,8.95
1251,1976-11-03,10.47
1252,1976-11-04,10.59
1253,1976-11-05,8.48
1254,1976-11-06,8.24
1255,1976-11-07,7.11
1256,1976-11-08,6.8
1257,1976-11-09,6.5
1258,1976-11-10,9.09
1259,1976-11-11,9.31
1260,1976-11-12,9.67
1261,1976-11-13,6.44
1262,1976-11-14,7.78
1263,1976-11-15,6.42
1264,1976-11-16,6.08
1265,1976-11-17,8.92
1266,1976-11-18,13.2
1267,1976-11-19,6.44
1268,1976-11-20,6.07
1269,1976-11-21,5.89
1270,1976-11-22,5.62
1271,1976-11-23,5.42
1272,1976-11-24,5.4
1273,1976-11-25,6.17
1274,1976-11-26,6.15
1275,1976-11-27,5.47
1276,1976-11-28,5.89
1277,1976-11-29,6.86
1278,1976-11-30,5.22
1279,1976-12-01,4.99
1280,1976-12-02,4.86
1281,1976-12-03,4.92
1282,1976-12-04,4.87
1283,1976-12-05,4.83
1284,1976-12-06,4.65
1285,1976-12-07,5.12
1286,1976-12-08,7.64
1287,1976-12-09,7.49
1288,1976-12-10,4.91
1289,1976-12-11,4.58
1290,1976-12-12,4.44
1291,1976-12-13,4.44
1292,1976-12-14,4.44
1293,1976-12-15,5.45
1294,1976-12-16,5.03
1295,1976-12-17,5.12
1296,1976-12-18,4.6
1297,1976-12-19,5.52
1298,1976-12-20,4.44
1299,1976-12-21,4.49
1300,1976-12-22,4.33
1301,1976-12-23,4.16
1302,1976-12-24,4.02
1303,1976-12-25,3.97
1304,1976-12-26,3.81
1305,1976-12-27,3.81
1306,1976-12-28,3.81
1307,1976-12-29,3.81
1308,1976-12-30,3.74
1309,1976-12-31,3.6
1310,1977-01-01,3.5
1311,1977-01-02,4.77
1312,1977-01-03,4.2
1313,1977-01-04,3.45
1314,1977-01-05,3.3
1315,1977-01-06,3.24
1316,1977-01-07,3.23
1317,1977-01-08,3.1
1318,1977-01-09,3.1
1319,1977-01-10,3.1
1320,1977-01-11,2.9
1321,1977-01-12,3.17
1322,1977-01-13,3.05
1323,1977-01-14,2.9
1324,1977-01-15,2.9
1325,1977-01-16,3.05
1326,1977-01-17,3.72
1327,1977-01-18,3.2
1328,1977-01-19,3.29
1329,1977-01-20,3.21
1330,1977-01-21,3.03
1331,1977-01-22,2.9
1332,1977-01-23,2.8
1333,1977-01-24,2.91
1334,1977-01-25,3.16
1335,1977-01-26,3.09
1336,1977-01-27,3.68
1337,1977-01-28,2.9
1338,1977-01-29,2.8
1339,1977-01-30,2.7
1340,1977-01-31,2.81
1341,1977-02-01,2.9
1342,1977-02-02,2.7
1343,1977-02-03,2.67
1344,1977-02-04,2.92
1345,1977-02-05,3.52
1346,1977-02-06,3.27
1347,1977-02-07,3.34
1348,1977-02-08,2.78
1349,1977-02-09,2.6
1350,1977-02-10,2.5
1351,1977-02-11,4.51
1352,1977-02-12,3.44
1353,1977-02-13,3.06
1354,1977-02-14,5.62
1355,1977-02-15,4.73
1356,1977-02-16,3.41
1357,1977-02-17,3.08
1358,1977-02-18,2.86
1359,1977-02-19,2.07
1360,1977-02-20,2.65
1361,1977-02-21,2.66
1362,1977-02-22,2.47
1363,1977-02-23,2.94
1364,1977-02-24,2.45
1365,1977-02-25,2.43
1366,1977-02-26,2.68
1367,1977-02-27,3.04
1368,1977-02-28,2.52
1369,1977-03-01,3.25
1370,1977-03-02,2.53
1371,1977-03-03,5.71
1372,1977-03-04,2.63
1373,1977-03-05,4.26
1374,1977-03-06,2.54
1375,1977-03-07,3.34
1376,1977-03-08,2.47
1377,1977-03-09,2.4
1378,1977-03-10,2.38
1379,1977-03-11,2.35
1380,1977-03-12,4.39
1381,1977-03-13,2.6
1382,1977-03-14,2.5
1383,1977-03-15,2.89
1384,1977-03-16,3.46
1385,1977-03-17,2.6
1386,1977-03-18,2.45
1387,1977-03-19,2.94
1388,1977-03-20,2.57
1389,1977-03-21,2.48
1390,1977-03-22,3.21
1391,1977-03-23,2.45
1392,1977-03-24,2.46
1393,1977-03-25,2.74
1394,1977-03-26,2.82
1395,1977-03-27,2.59
1396,1977-03-28,3.43
1397,1977-03-29,2.87
1398,1977-03-30,2.45
1399,1977-03-31,5.37
1400,1977-04-01,3.96
1401,1977-04-02,2.53
1402,1977-04-03,2.4
1403,1977-04-04,3.97
1404,1977-04-05,3.56
1405,1977-04-06,2.6
1406,1977-04-07,2.45
1407,1977-04-08,2.55
1408,1977-04-09,2.64
1409,1977-04-10,3.26
1410,1977-04-11,6.72
1411,1977-04-12,3.53
1412,1977-04-13,2.65
1413,1977-04-14,3.73
1414,1977-04-15,2.72
1415,1977-04-16,3.46
1416,1977-04-17,2.8
1417,1977-04-18,2.45
1418,1977-04-19,2.4
1419,1977-04-20,2.3
1420,1977-04-21,2.37
1421,1977-04-22,2.35
1422,1977-04-23,3.96
1423,1977-04-24,6.75
1424,1977-04-25,6.89
1425,1977-04-26,6.43
1426,1977-04-27,6.35
1427,1977-04-28,4.74
1428,1977-04-29,5.77
1429,1977-04-30,6.2
1430,1977-05-01,4.16
1431,1977-05-02,3.2
1432,1977-05-03,3.63
1433,1977-05-04,7.39
1434,1977-05-05,10.38
1435,1977-05-06,5.21
1436,1977-05-07,11.04
1437,1977-05-08,11.56
1438,1977-05-09,8.05
1439,1977-05-10,6.19
1440,1977-05-11,5.46
1441,1977-05-12,4.53
1442,1977-05-13,3.96
1443,1977-05-14,5.82
1444,1977-05-15,6.31
1445,1977-05-16,5.23
1446,1977-05-17,4.52
1447,1977-05-18,4.26
1448,1977-05-19,3.74
1449,1977-05-20,4.0
1450,1977-05-21,3.22
1451,1977-05-22,4.06
1452,1977-05-23,5.29
1453,1977-05-24,5.6
1454,1977-05-25,9.82
1455,1977-05-26,5.2
1456,1977-05-27,5.11
1457,1977-05-28,6.09
1458,1977-05-29,7.75
1459,1977-05-30,4.58
1460,1977-05-31,4.35
1461,1977-06-01,3.98
1462,1977-06-02,4.53
1463,1977-06-03,5.3
1464,1977-06-04,3.5
1465,1977-06-05,3.27
1466,1977-06-06,6.23
1467,1977-06-07,14.8
1468,1977-06-08,12.15
1469,1977-06-09,5.58
1470,1977-06-10,6.23
1471,1977-06-11,5.89
1472,1977-06-12,9.93
1473,1977-06-13,10.87
1474,1977-06-14,9.95
1475,1977-06-15,7.79
1476,1977-06-16,5.62
1477,1977-06-17,5.19
1478,1977-06-18,4.84
1479,1977-06-19,5.13
1480,1977-06-20,7.99
1481,1977-06-21,10.31
1482,1977-06-22,5.71
1483,1977-06-23,7.58
1484,1977-06-24,9.38
1485,1977-06-25,7.98
1486,1977-06-26,5.53
1487,1977-06-27,5.96
1488,1977-06-28,6.77
1489,1977-06-29,5.58
1490,1977-06-30,9.68
1491,1977-07-01,12.88
1492,1977-07-02,6.12
1493,1977-07-03,6.7
1494,1977-07-04,6.57
1495,1977-07-05,6.16
1496,1977-07-06,10.69
1497,1977-07-07,10.58
1498,1977-07-08,6.59
1499,1977-07-09,9.61
1500,1977-07-10,7.35
1501,1977-07-11,5.8
1502,1977-07-12,5.42
1503,1977-07-13,5.31
1504,1977-07-14,13.2
1505,1977-07-15,11.92
1506,1977-07-16,10.19
1507,1977-07-17,6.28
1508,1977-07-18,5.77
1509,1977-07-19,5.53
1510,1977-07-20,6.1
1511,1977-07-21,5.72
1512,1977-07-22,5.1
1513,1977-07-23,6.21
1514,1977-07-24,8.81
1515,1977-07-25,10.88
1516,1977-07-26,17.64
1517,1977-07-27,16.59
1518,1977-07-28,6.94
1519,1977-07-29,6.25
1520,1977-07-30,5.8
1521,1977-07-31,11.02
1522,1977-08-01,13.95
1523,1977-08-02,6.79
1524,1977-08-03,6.25
1525,1977-08-04,6.17
1526,1977-08-05,8.76
1527,1977-08-06,9.94
1528,1977-08-07,13.07
1529,1977-08-08,14.61
1530,1977-08-09,12.99
1531,1977-08-10,13.21
1532,1977-08-11,8.32
1533,1977-08-12,8.55
1534,1977-08-13,7.43
1535,1977-08-14,7.57
1536,1977-08-15,13.66
1537,1977-08-16,15.36
1538,1977-08-17,7.6
1539,1977-08-18,7.21
1540,1977-08-19,8.0
1541,1977-08-20,10.15
1542,1977-08-21,7.42
1543,1977-08-22,6.65
1544,1977-08-23,6.35
1545,1977-08-24,6.06
1546,1977-08-25,5.87
1547,1977-08-26,5.77
1548,1977-08-27,6.06
1549,1977-08-28,5.58
1550,1977-08-29,5.58
1551,1977-08-30,5.68
1552,1977-08-31,7.59
1553,1977-09-01,5.29
1554,1977-09-02,5.19
1555,1977-09-03,5.48
1556,1977-09-04,5.48
1557,1977-09-05,8.24
1558,1977-09-06,5.19
1559,1977-09-07,5.0
1560,1977-09-08,4.9
1561,1977-09-09,4.9
1562,1977-09-10,4.9
1563,1977-09-11,4.61
1564,1977-09-12,4.71
1565,1977-09-13,13.59
1566,1977-09-14,7.03
1567,1977-09-15,5.0
1568,1977-09-16,4.81
1569,1977-09-17,6.45
1570,1977-09-18,8.64
1571,1977-09-19,8.92
1572,1977-09-20,7.69
1573,1977-09-21,5.48
1574,1977-09-22,13.37
1575,1977-09-23,7.03
1576,1977-09-24,5.48
1577,1977-09-25,16.96
1578,1977-09-26,10.75
1579,1977-09-27,24.6
1580,1977-09-28,12.05
1581,1977-09-29,10.3
1582,1977-09-30,7.23
1583,1977-10-01,9.41
1584,1977-10-02,13.85
1585,1977-10-03,6.94
1586,1977-10-04,6.65
1587,1977-10-05,6.35
1588,1977-10-06,6.06
1589,1977-10-07,8.12
1590,1977-10-08,7.03
1591,1977-10-09,15.11
1592,1977-10-10,10.55
1593,1977-10-11,7.32
1594,1977-10-12,7.97
1595,1977-10-13,8.31
1596,1977-10-14,18.09
1597,1977-10-15,7.23
1598,1977-10-16,6.65
1599,1977-10-17,6.55
1600,1977-10-18,6.45
1601,1977-10-19,6.55
1602,1977-10-20,9.71
1603,1977-10-21,6.35
1604,1977-10-22,6.06
1605,1977-10-23,6.06
1606,1977-10-24,6.06
1607,1977-10-25,5.77
1608,1977-10-26,5.77
1609,1977-10-27,5.87
1610,1977-10-28,6.55
1611,1977-10-29,6.16
1612,1977-10-30,13.32
1613,1977-10-31,7.23
1614,1977-11-01,6.55
1615,1977-11-02,5.97
1616,1977-11-03,6.06
1617,1977-11-04,5.77
1618,1977-11-05,5.58
1619,1977-11-06,5.77
1620,1977-11-07,5.58
1621,1977-11-08,6.45
1622,1977-11-09,7.33
1623,1977-11-10,8.58
1624,1977-11-11,8.26
1625,1977-11-12,11.0
1626,1977-11-13,17.99
1627,1977-11-14,8.35
1628,1977-11-15,8.56
1629,1977-11-16,6.94
1630,1977-11-17,10.25
1631,1977-11-18,7.13
1632,1977-11-19,6.65
1633,1977-11-20,6.55
1634,1977-11-21,6.35
1635,1977-11-22,6.35
1636,1977-11-23,6.16
1637,1977-11-24,5.97
1638,1977-11-25,5.87
1639,1977-11-26,5.39
1640,1977-11-27,6.45
1641,1977-11-28,7.92
1642,1977-11-29,6.16
1643,1977-11-30,5.77
1644,1977-12-01,5.58
1645,1977-12-02,6.16
1646,1977-12-03,5.68
1647,1977-12-04,6.06
1648,1977-12-05,5.77
1649,1977-12-06,5.48
1650,1977-12-07,5.58
1651,1977-12-08,5.29
1652,1977-12-09,5.29
1653,1977-12-10,5.29
1654,1977-12-11,5.77
1655,1977-12-12,5.52
1656,1977-12-13,5.19
1657,1977-12-14,5.87
1658,1977-12-15,5.0
1659,1977-12-16,4.81
1660,1977-12-17,4.71
1661,1977-12-18,4.81
1662,1977-12-19,4.61
1663,1977-12-20,4.42
1664,1977-12-21,4.32
1665,1977-12-22,4.42
1666,1977-12-23,4.52
1667,1977-12-24,4.32
1668,1977-12-25,4.56
1669,1977-12-26,4.32
1670,1977-12-27,4.32
1671,1977-12-28,4.46
1672,1977-12-29,4.44
1673,1977-12-30,3.99
1674,1977-12-31,3.5
1675,1978-01-01,3.4
1676,1978-01-02,3.3
1677,1978-01-03,3.3
1678,1978-01-04,3.3
1679,1978-01-05,3.2
1680,1978-01-06,3.1
1681,1978-01-07,3.46
1682,1978-01-08,4.53
1683,1978-01-09,3.99
1684,1978-01-10,3.37
1685,1978-01-11,3.2
1686,1978-01-12,3.1
1687,1978-01-13,3.2
1688,1978-01-14,3.27
1689,1978-01-15,3.03
1690,1978-01-16,2.9
1691,1978-01-17,2.9
1692,1978-01-18,2.8
1693,1978-01-19,2.7
1694,1978-01-20,2.7
1695,1978-01-21,2.75
1696,1978-01-22,2.7
1697,1978-01-23,4.28
1698,1978-01-24,6.55
1699,1978-01-25,3.1
1700,1978-01-26,2.8
1701,1978-01-27,4.78
1702,1978-01-28,4.29
1703,1978-01-29,3.6
1704,1978-01-30,5.38
1705,1978-01-31,3.3
1706,1978-02-01,3.03
1707,1978-02-02,2.99
1708,1978-02-03,2.83
1709,1978-02-04,3.43
1710,1978-02-05,3.14
1711,1978-02-06,4.2
1712,1978-02-07,3.48
1713,1978-02-08,7.49
1714,1978-02-09,3.9
1715,1978-02-10,3.17
1716,1978-02-11,3.03
1717,1978-02-12,2.9
1718,1978-02-13,2.77
1719,1978-02-14,2.66
1720,1978-02-15,2.5
1721,1978-02-16,2.5
1722,1978-02-17,2.5
1723,1978-02-18,2.5
1724,1978-02-19,2.44
1725,1978-02-20,2.4
1726,1978-02-21,2.4
1727,1978-02-22,2.4
1728,1978-02-23,2.4
1729,1978-02-24,2.4
1730,1978-02-25,2.4
1731,1978-02-26,2.55
1732,1978-02-27,2.53
1733,1978-02-28,2.4
1734,1978-03-01,2.4
1735,1978-03-02,2.45
1736,1978-03-03,5.35
1737,1978-03-04,5.82
1738,1978-03-05,3.38
1739,1978-03-06,3.3
1740,1978-03-07,4.52
1741,1978-03-08,4.35
1742,1978-03-09,3.3
1743,1978-03-10,5.67
1744,1978-03-11,3.12
1745,1978-03-12,2.72
1746,1978-03-13,2.5
1747,1978-03-14,2.48
1748,1978-03-15,2.38
1749,1978-03-16,2.3
1750,1978-03-17,3.29
1751,1978-03-18,2.86
1752,1978-03-19,2.91
1753,1978-03-20,3.2
1754,1978-03-21,7.07
1755,1978-03-22,9.19
1756,1978-03-23,6.56
1757,1978-03-24,3.66
1758,1978-03-25,4.2
1759,1978-03-26,3.16
1760,1978-03-27,3.72
1761,1978-03-28,5.91
1762,1978-03-29,4.83
1763,1978-03-30,3.45
1764,1978-03-31,5.65
1765,1978-04-01,3.71
1766,1978-04-02,6.62
1767,1978-04-03,5.52
1768,1978-04-04,3.68
1769,1978-04-05,5.38
1770,1978-04-06,5.95
1771,1978-04-07,8.21
1772,1978-04-08,9.13
1773,1978-04-09,11.29
1774,1978-04-10,8.58
1775,1978-04-11,7.03
1776,1978-04-12,4.99
1777,1978-04-13,13.58
1778,1978-04-14,10.07
1779,1978-04-15,11.13
1780,1978-04-16,10.56
1781,1978-04-17,6.86
1782,1978-04-18,8.51
1783,1978-04-19,6.76
1784,1978-04-20,7.91
1785,1978-04-21,14.38
1786,1978-04-22,12.72
1787,1978-04-23,9.21
1788,1978-04-24,7.33
1789,1978-04-25,6.6
1790,1978-04-26,7.63
1791,1978-04-27,6.39
1792,1978-04-28,6.55
1793,1978-04-29,11.57
1794,1978-04-30,7.03
1795,1978-05-01,6.02
1796,1978-05-02,11.0
1797,1978-05-03,10.58
1798,1978-05-04,16.34
1799,1978-05-05,9.76
1800,1978-05-06,10.09
1801,1978-05-07,7.34
1802,1978-05-08,6.81
1803,1978-05-09,7.22
1804,1978-05-10,6.86
1805,1978-05-11,11.51
1806,1978-05-12,7.67
1807,1978-05-13,9.05
1808,1978-05-14,7.87
1809,1978-05-15,6.69
1810,1978-05-16,6.14
1811,1978-05-17,6.33
1812,1978-05-18,5.2
1813,1978-05-19,5.1
1814,1978-05-20,5.1
1815,1978-05-21,5.03
1816,1978-05-22,11.71
1817,1978-05-23,6.43
1818,1978-05-24,10.49
1819,1978-05-25,9.06
1820,1978-05-26,8.85
1821,1978-05-27,7.57
1822,1978-05-28,7.6
1823,1978-05-29,7.97
1824,1978-05-30,12.25
1825,1978-05-31,10.01
1826,1978-06-01,10.3
1827,1978-06-02,16.07
1828,1978-06-03,11.42
1829,1978-06-04,8.91
1830,1978-06-05,8.13
1831,1978-06-06,6.81
1832,1978-06-07,6.53
1833,1978-06-08,6.49
1834,1978-06-09,7.77
1835,1978-06-10,6.14
1836,1978-06-11,6.32
1837,1978-06-12,10.64
1838,1978-06-13,6.28
1839,1978-06-14,5.43
1840,1978-06-15,15.12
1841,1978-06-16,11.27
1842,1978-06-17,12.87
1843,1978-06-18,7.15
1844,1978-06-19,8.44
1845,1978-06-20,13.63
1846,1978-06-21,10.61
1847,1978-06-22,8.12
1848,1978-06-23,7.05
1849,1978-06-24,9.09
1850,1978-06-25,6.9
1851,1978-06-26,6.62
1852,1978-06-27,6.4
1853,1978-06-28,12.18
1854,1978-06-29,15.94
1855,1978-06-30,18.95
1856,1978-07-01,8.47
1857,1978-07-02,13.36
1858,1978-07-03,10.26
1859,1978-07-04,14.34
1860,1978-07-05,8.25
1861,1978-07-06,7.54
1862,1978-07-07,7.17
1863,1978-07-08,6.87
1864,1978-07-09,6.65
1865,1978-07-10,10.39
1866,1978-07-11,11.13
1867,1978-07-12,9.96
1868,1978-07-13,13.13
1869,1978-07-14,25.07
1870,1978-07-15,9.51
1871,1978-07-16,8.5
1872,1978-07-17,9.89
1873,1978-07-18,7.81
1874,1978-07-19,7.66
1875,1978-07-20,7.94
1876,1978-07-21,6.94
1877,1978-07-22,2.35
1878,1978-07-23,4.28
1879,1978-07-24,6.94
1880,1978-07-25,6.45
1881,1978-07-26,6.17
1882,1978-07-27,8.13
1883,1978-07-28,5.88
1884,1978-07-29,5.4
1885,1978-07-30,6.36
1886,1978-07-31,5.5
1887,1978-08-01,5.4
1888,1978-08-02,5.2
1889,1978-08-03,5.1
1890,1978-08-04,7.52
1891,1978-08-05,5.4
1892,1978-08-06,5.2
1893,1978-08-07,10.32
1894,1978-08-08,7.52
1895,1978-08-09,14.21
1896,1978-08-10,6.26
1897,1978-08-11,6.36
1898,1978-08-12,5.42
1899,1978-08-13,5.18
1900,1978-08-14,5.02
1901,1978-08-15,4.98
1902,1978-08-16,4.84
1903,1978-08-17,4.7
1904,1978-08-18,4.67
1905,1978-08-19,4.64
1906,1978-08-20,4.44
1907,1978-08-21,4.41
1908,1978-08-22,4.4
1909,1978-08-23,4.3
1910,1978-08-24,4.23
1911,1978-08-25,4.15
1912,1978-08-26,7.17
1913,1978-08-27,5.36
1914,1978-08-28,8.18
1915,1978-08-29,10.42
1916,1978-08-30,8.67
1917,1978-08-31,7.62
1918,1978-09-01,6.14
1919,1978-09-02,7.67
1920,1978-09-03,10.86
1921,1978-09-04,5.97
1922,1978-09-05,5.69
1923,1978-09-06,5.02
1924,1978-09-07,4.9
1925,1978-09-08,4.83
1926,1978-09-09,4.71
1927,1978-09-10,9.99
1928,1978-09-11,5.89
1929,1978-09-12,12.58
1930,1978-09-13,6.42
1931,1978-09-14,5.58
1932,1978-09-15,5.64
1933,1978-09-16,5.59
1934,1978-09-17,5.53
1935,1978-09-18,5.78
1936,1978-09-19,4.64
1937,1978-09-20,4.87
1938,1978-09-21,5.9
1939,1978-09-22,9.81
1940,1978-09-23,6.64
1941,1978-09-24,10.61
1942,1978-09-25,8.85
1943,1978-09-26,7.41
1944,1978-09-27,9.93
1945,1978-09-28,8.02
1946,1978-09-29,6.57
1947,1978-09-30,6.65
1948,1978-10-01,15.28
1949,1978-10-02,9.46
1950,1978-10-03,6.3
1951,1978-10-04,5.4
1952,1978-10-05,5.1
1953,1978-10-06,4.97
1954,1978-10-07,4.96
1955,1978-10-08,5.17
1956,1978-10-09,4.8
1957,1978-10-10,5.62
1958,1978-10-11,6.75
1959,1978-10-12,5.68
1960,1978-10-13,5.42
1961,1978-10-14,7.68
1962,1978-10-15,5.83
1963,1978-10-16,5.39
1964,1978-10-17,6.5
1965,1978-10-18,6.06
1966,1978-10-19,5.53
1967,1978-10-20,5.1
1968,1978-10-21,5.18
1969,1978-10-22,9.03
1970,1978-10-23,8.61
1971,1978-10-24,9.77
1972,1978-10-25,18.54
1973,1978-10-26,11.02
1974,1978-10-27,8.13
1975,1978-10-28,7.27
1976,1978-10-29,7.06
1977,1978-10-30,9.32
1978,1978-10-31,6.57
1979,1978-11-01,6.35
1980,1978-11-02,5.69
1981,1978-11-03,7.96
1982,1978-11-04,8.95
1983,1978-11-05,18.1
1984,1978-11-06,10.59
1985,1978-11-07,5.4
1986,1978-11-08,5.78
1987,1978-11-09,5.3
1988,1978-11-10,5.4
1989,1978-11-11,21.45
1990,1978-11-12,6.45
1991,1978-11-13,5.88
1992,1978-11-14,7.98
1993,1978-11-15,5.3
1994,1978-11-16,7.05
1995,1978-11-17,4.9
1996,1978-11-18,5.3
1997,1978-11-19,5.3
1998,1978-11-20,6.84
1999,1978-11-21,6.07
2000,1978-11-22,4.7
2001,1978-11-23,4.9
2002,1978-11-24,4.9
2003,1978-11-25,5.78
2004,1978-11-26,5.0
2005,1978-11-27,4.2
2006,1978-11-28,4.2
2007,1978-11-29,4.2
2008,1978-11-30,4.7
2009,1978-12-01,4.9
2010,1978-12-02,4.8
2011,1978-12-03,4.4
2012,1978-12-04,4.9
2013,1978-12-05,4.4
2014,1978-12-06,5.0
2015,1978-12-07,13.8
2016,1978-12-08,6.65
2017,1978-12-09,8.81
2018,1978-12-10,7.13
2019,1978-12-11,6.56
2020,1978-12-12,6.74
2021,1978-12-13,5.97
2022,1978-12-14,5.0
2023,1978-12-15,10.23
2024,1978-12-16,9.45
2025,1978-12-17,5.1
2026,1978-12-18,5.58
2027,1978-12-19,5.5
2028,1978-12-20,5.5
2029,1978-12-21,5.5
2030,1978-12-22,5.5
2031,1978-12-23,4.85
2032,1978-12-24,4.5
2033,1978-12-25,4.44
2034,1978-12-26,4.3
2035,1978-12-27,4.3
2036,1978-12-28,4.17
2037,1978-12-29,4.2
2038,1978-12-30,4.1
2039,1978-12-31,4.1
2040,1979-01-01,4.27
2041,1979-01-02,4.2
2042,1979-01-03,4.26
2043,1979-01-04,4.4
2044,1979-01-05,4.1
2045,1979-01-06,4.05
2046,1979-01-07,4.0
2047,1979-01-08,3.8
2048,1979-01-09,3.8
2049,1979-01-10,3.94
2050,1979-01-11,3.9
2051,1979-01-12,3.86
2052,1979-01-13,3.8
2053,1979-01-14,3.8
2054,1979-01-15,3.76
2055,1979-01-16,3.62
2056,1979-01-17,3.59
2057,1979-01-18,3.59
2058,1979-01-19,3.5
2059,1979-01-20,3.54
2060,1979-01-21,3.44
2061,1979-01-22,3.68
2062,1979-01-23,3.57
2063,1979-01-24,3.44
2064,1979-01-25,3.44
2065,1979-01-26,3.38
2066,1979-01-27,3.51
2067,1979-01-28,3.66
